customer_id,signup_date,home_geography,historical_avg_amount,historical_txn_count
cust_0000003900,2026-02-27,Ahmedabad,450523,235
cust_0000003901,2024-12-01,Jaipur,631652,96
cust_0000003902,2023-12-18,Pune,31529,286
cust_0000003903,2025-01-06,Kolkata,66697,197
cust_0000003904,2025-05-31,Howrah,167666,376
cust_0000003905,2025-09-23,Pune,254406,183
cust_0000003906,2024-07-17,Delhi,323647,268
cust_0000003907,2026-02-09,Bangalore,211913,308
cust_0000003908,2025-07-02,Chennai,109946,57
cust_0000003909,2025-12-20,Bangalore,109348,34
cust_0000003910,2025-04-29,Jaipur,40305,469
cust_0000003911,2025-04-29,Howrah,110793,394
cust_0000003912,2025-07-19,Delhi,66278,407
cust_0000003913,2026-03-25,Howrah,172770,330
cust_0000003914,2025-09-20,Bangalore,28353,180
cust_0000003915,2025-06-25,Pune,258908,431
cust_0000003916,2025-02-01,Delhi,469953,471
cust_0000003917,2025-10-08,Howrah,213044,116
cust_0000003918,2024-11-27,Ahmedabad,13416,285
cust_0000003919,2024-06-28,Mumbai,235346,457
cust_0000003920,2025-12-18,Chennai,105847,8
cust_0000003921,2026-04-23,Howrah,85644,274
cust_0000003922,2024-02-10,Ahmedabad,139975,480
cust_0000003923,2024-06-08,Howrah,258604,460
cust_0000003924,2026-02-10,Bangalore,39701,299
cust_0000003925,2024-08-21,Pune,109250,301
cust_0000003926,2026-04-30,Hyderabad,66580,499
cust_0000003927,2024-06-16,Ahmedabad,211081,430
cust_0000003928,2025-06-16,Delhi,94323,467
cust_0000003929,2024-03-19,Jaipur,112036,166
cust_0000003930,2025-03-30,Howrah,23597,149
cust_0000003931,2025-05-08,Hyderabad,17428,446
cust_0000003932,2025-02-28,Bangalore,184675,277
cust_0000003933,2024-12-01,Mumbai,191661,52
cust_0000003934,2025-12-19,Jaipur,156919,350
cust_0000003935,2026-04-03,Kolkata,259442,256
cust_0000003936,2024-07-19,Mumbai,68011,204
cust_0000003937,2025-02-22,Bangalore,187024,439
cust_0000003938,2026-01-24,Bangalore,138733,10
cust_0000003939,2025-09-07,Howrah,91033,354
cust_0000003940,2024-11-10,Jaipur,24108,296
cust_0000003941,2024-06-17,Kolkata,36081,157
cust_0000003942,2025-11-10,Mumbai,233427,327
cust_0000003943,2025-10-05,Delhi,100962,276
cust_0000003944,2024-01-09,Mumbai,367631,170
cust_0000003945,2024-05-24,Howrah,17344,341
cust_0000003946,2024-11-10,Kolkata,22527,109
cust_0000003947,2026-01-06,Delhi,331927,171
cust_0000003948,2025-10-04,Kolkata,51589,280
cust_0000003949,2025-12-29,Pune,36605,12
cust_0000003950,2024-12-27,Mumbai,28699,329
cust_0000003951,2024-11-09,Delhi,70218,268
cust_0000003952,2024-04-07,Hyderabad,561293,439
cust_0000003953,2023-12-28,Pune,37201,322
cust_0000003954,2024-02-14,Delhi,246891,177
cust_0000003955,2024-05-01,Hyderabad,53225,67
cust_0000003956,2025-05-03,Bangalore,86710,181
cust_0000003957,2023-12-27,Jaipur,210256,305
cust_0000003958,2024-07-15,Jaipur,506156,256
cust_0000003959,2024-05-24,Chennai,523848,170
cust_0000003960,2025-05-22,Bangalore,277612,314
cust_0000003961,2025-06-15,Howrah,92011,181
cust_0000003962,2024-01-17,Kolkata,36585,366
cust_0000003963,2025-12-10,Howrah,11186,243
cust_0000003964,2026-04-03,Hyderabad,303337,284
cust_0000003965,2025-11-07,Hyderabad,71556,155
cust_0000003966,2025-06-03,Delhi,136337,116
cust_0000003967,2024-01-01,Chennai,192031,162
cust_0000003968,2025-04-03,Hyderabad,98266,15
cust_0000003969,2026-03-25,Howrah,140118,467
cust_0000003970,2024-03-05,Delhi,126717,279
cust_0000003971,2024-06-12,Chennai,130964,363
cust_0000003972,2024-09-16,Delhi,163241,410
cust_0000003973,2025-08-04,Chennai,21226,111
cust_0000003974,2026-05-02,Delhi,91790,92
cust_0000003975,2025-12-13,Bangalore,111656,326
cust_0000003976,2025-01-23,Chennai,108607,441
cust_0000003977,2024-08-09,Pune,155335,499
cust_0000003978,2025-01-21,Jaipur,150038,469
cust_0000003979,2024-11-07,Howrah,77652,270
cust_0000003980,2024-01-16,Mumbai,24936,183
cust_0000003981,2024-10-06,Pune,28393,238
cust_0000003982,2024-08-20,Pune,181577,482
cust_0000003983,2024-01-16,Kolkata,188628,5
cust_0000003984,2024-10-28,Mumbai,41748,407
cust_0000003985,2025-05-08,Kolkata,33388,90
cust_0000003986,2024-10-06,Mumbai,98631,381
cust_0000003987,2024-07-31,Hyderabad,32661,442
cust_0000003988,2026-02-10,Kolkata,77355,229
cust_0000003989,2026-03-02,Pune,234582,462
cust_0000003990,2026-02-11,Howrah,74450,87
cust_0000003991,2025-10-23,Pune,60978,264
cust_0000003992,2025-01-02,Jaipur,181357,190
cust_0000003993,2024-06-05,Pune,87396,374
cust_0000003994,2025-09-27,Chennai,58621,9
cust_0000003995,2024-08-16,Howrah,358601,260
cust_0000003996,2023-12-30,Bangalore,108027,37
cust_0000003997,2024-01-21,Chennai,82553,405
cust_0000003998,2025-01-12,Pune,171611,362
cust_0000003999,2025-12-12,Pune,24748,335
cust_0000004000,2024-06-17,Delhi,132996,272
cust_0000004001,2024-10-28,Howrah,20032,331
cust_0000004002,2024-07-18,Mumbai,194581,479
cust_0000004003,2026-01-01,Kolkata,18503,487
cust_0000004004,2024-07-08,Hyderabad,37130,460
cust_0000004005,2024-05-31,Mumbai,135032,145
cust_0000004006,2024-07-03,Howrah,230531,246
cust_0000004007,2024-04-14,Howrah,42914,189
cust_0000004008,2025-04-17,Bangalore,426104,223
cust_0000004009,2024-04-14,Mumbai,135442,220
cust_0000004010,2024-10-15,Jaipur,167908,148
cust_0000004011,2025-04-06,Mumbai,65507,41
cust_0000004012,2025-02-02,Bangalore,55884,29
cust_0000004013,2026-01-12,Bangalore,141491,154
cust_0000004014,2025-08-22,Mumbai,189532,335
cust_0000004015,2026-01-15,Jaipur,97885,440
cust_0000004016,2024-07-01,Delhi,66897,320
cust_0000004017,2024-04-28,Bangalore,137364,109
cust_0000004018,2025-08-03,Hyderabad,100494,477
cust_0000004019,2026-03-23,Howrah,104051,413
cust_0000004020,2024-09-14,Howrah,87982,337
cust_0000004021,2025-02-05,Hyderabad,58526,9
cust_0000004022,2026-02-16,Mumbai,161896,363
cust_0000004023,2024-09-21,Hyderabad,24928,449
cust_0000004024,2025-08-21,Mumbai,573579,224
cust_0000004025,2025-07-01,Bangalore,657888,246
cust_0000004026,2026-02-23,Hyderabad,240152,453
cust_0000004027,2024-07-24,Mumbai,79714,282
cust_0000004028,2025-06-28,Howrah,123064,5
cust_0000004029,2026-01-29,Ahmedabad,195919,453
cust_0000004030,2025-03-25,Ahmedabad,135506,78
cust_0000004031,2025-12-26,Jaipur,105243,162
cust_0000004032,2024-05-09,Ahmedabad,29598,124
cust_0000004033,2025-10-23,Kolkata,52947,49
cust_0000004034,2025-02-03,Hyderabad,141516,298
cust_0000004035,2024-10-04,Howrah,16086,306
cust_0000004036,2024-04-19,Bangalore,73057,190
cust_0000004037,2026-03-25,Pune,280369,292
cust_0000004038,2023-12-25,Howrah,9044,270
cust_0000004039,2025-10-24,Pune,194450,63
cust_0000004040,2024-11-11,Howrah,22427,394
cust_0000004041,2026-05-02,Howrah,85590,54
cust_0000004042,2025-04-25,Pune,101377,30
cust_0000004043,2024-05-29,Ahmedabad,175539,385
cust_0000004044,2025-10-12,Kolkata,278895,321
cust_0000004045,2024-08-30,Mumbai,290901,258
cust_0000004046,2025-04-30,Bangalore,95969,32
cust_0000004047,2025-06-25,Kolkata,97579,211
cust_0000004048,2024-04-09,Mumbai,43037,93
cust_0000004049,2024-08-28,Mumbai,329585,348
cust_0000004050,2025-02-06,Mumbai,258909,27
cust_0000004051,2024-09-02,Bangalore,224253,360
cust_0000004052,2024-11-13,Pune,377357,374
cust_0000004053,2024-07-28,Ahmedabad,20987,370
cust_0000004054,2024-11-20,Mumbai,62366,56
cust_0000004055,2025-06-22,Jaipur,103601,382
cust_0000004056,2025-04-30,Howrah,93023,442
cust_0000004057,2024-06-22,Chennai,246318,182
cust_0000004058,2024-08-23,Kolkata,231285,183
cust_0000004059,2026-04-30,Hyderabad,410762,172
cust_0000004060,2025-11-06,Howrah,219232,489
cust_0000004061,2026-03-22,Ahmedabad,92156,23
cust_0000004062,2024-11-04,Jaipur,52717,61
cust_0000004063,2023-12-30,Ahmedabad,130082,161
cust_0000004064,2025-05-06,Pune,91767,54
cust_0000004065,2024-03-21,Kolkata,159744,191
cust_0000004066,2024-06-25,Jaipur,337351,59
cust_0000004067,2024-01-13,Mumbai,84312,125
cust_0000004068,2024-05-04,Howrah,174492,56
cust_0000004069,2025-03-17,Chennai,188101,396
cust_0000004070,2024-12-08,Bangalore,55943,122
cust_0000004071,2024-04-21,Bangalore,42602,180
cust_0000004072,2025-04-15,Delhi,119308,81
cust_0000004073,2024-07-24,Kolkata,438389,27
cust_0000004074,2024-05-09,Jaipur,79573,120
cust_0000004075,2024-04-28,Hyderabad,282951,477
cust_0000004076,2024-11-24,Delhi,175127,169
cust_0000004077,2024-03-19,Bangalore,92347,252
cust_0000004078,2025-01-28,Delhi,270618,34
cust_0000004079,2024-07-15,Ahmedabad,51946,177
cust_0000004080,2024-05-22,Mumbai,156102,235
cust_0000004081,2024-07-28,Bangalore,173939,293
cust_0000004082,2024-04-07,Jaipur,160040,204
cust_0000004083,2024-11-17,Howrah,203888,435
cust_0000004084,2025-04-15,Pune,125872,216
cust_0000004085,2026-01-15,Delhi,215194,70
cust_0000004086,2026-03-13,Mumbai,22678,314
cust_0000004087,2024-12-20,Bangalore,11445,357
cust_0000004088,2026-02-22,Ahmedabad,156171,71
cust_0000004089,2025-02-14,Delhi,27139,211
cust_0000004090,2024-03-10,Ahmedabad,123431,437
cust_0000004091,2025-10-20,Howrah,22536,112
cust_0000004092,2025-02-03,Mumbai,22563,197
cust_0000004093,2025-11-15,Delhi,34730,444
cust_0000004094,2024-07-11,Howrah,69722,349
cust_0000004095,2025-01-04,Kolkata,117723,98
cust_0000004096,2024-10-13,Jaipur,1699701,335
cust_0000004097,2024-02-14,Bangalore,48638,359
cust_0000004098,2025-04-08,Hyderabad,23332,384
cust_0000004099,2026-04-17,Mumbai,19739,198
cust_0000004100,2024-01-09,Ahmedabad,77808,19
cust_0000004101,2024-12-27,Howrah,872226,415
cust_0000004102,2025-04-07,Bangalore,57170,133
cust_0000004103,2024-12-31,Bangalore,57623,238
cust_0000004104,2025-01-14,Pune,830307,160
cust_0000004105,2024-10-06,Ahmedabad,44185,356
cust_0000004106,2025-04-20,Ahmedabad,78836,426
cust_0000004107,2025-11-15,Chennai,225309,43
cust_0000004108,2024-07-05,Bangalore,64394,184
cust_0000004109,2025-04-19,Mumbai,332676,493
cust_0000004110,2024-10-23,Bangalore,101780,276
cust_0000004111,2026-01-26,Bangalore,39148,364
cust_0000004112,2024-03-18,Hyderabad,44358,188
cust_0000004113,2025-09-23,Chennai,122129,12
cust_0000004114,2025-03-30,Pune,231894,405
cust_0000004115,2026-04-14,Kolkata,73670,382
cust_0000004116,2026-03-06,Howrah,91893,428
cust_0000004117,2024-11-25,Jaipur,129203,100
cust_0000004118,2025-01-30,Pune,274645,301
cust_0000004119,2024-12-17,Pune,218772,325
cust_0000004120,2024-12-03,Kolkata,344444,213
cust_0000004121,2025-05-23,Hyderabad,98915,403
cust_0000004122,2024-12-16,Jaipur,57469,321
cust_0000004123,2025-02-16,Mumbai,22878,108
cust_0000004124,2026-01-10,Bangalore,70160,249
cust_0000004125,2024-09-25,Kolkata,71741,137
cust_0000004126,2024-07-15,Chennai,80489,85
cust_0000004127,2026-01-09,Howrah,103933,158
cust_0000004128,2024-11-21,Jaipur,290249,336
cust_0000004129,2026-02-19,Howrah,91128,364
cust_0000004130,2024-01-10,Delhi,29623,29
cust_0000004131,2025-04-29,Jaipur,100012,310
cust_0000004132,2025-04-16,Kolkata,37798,305
cust_0000004133,2024-06-19,Jaipur,243437,307
cust_0000004134,2025-08-16,Mumbai,108766,314
cust_0000004135,2025-08-29,Hyderabad,1240899,152
cust_0000004136,2025-01-29,Jaipur,17869,121
cust_0000004137,2024-02-28,Jaipur,176335,213
cust_0000004138,2026-03-16,Howrah,104395,6
cust_0000004139,2023-12-24,Jaipur,39151,274
cust_0000004140,2024-09-05,Mumbai,12492,459
cust_0000004141,2026-02-19,Jaipur,53278,141
cust_0000004142,2025-01-25,Kolkata,96529,165
cust_0000004143,2024-06-14,Delhi,36308,189
cust_0000004144,2024-12-31,Hyderabad,152009,207
cust_0000004145,2025-12-02,Hyderabad,71113,314
cust_0000004146,2024-02-12,Jaipur,165929,72
cust_0000004147,2026-04-18,Hyderabad,647882,129
cust_0000004148,2025-02-19,Ahmedabad,104769,472
cust_0000004149,2025-11-10,Pune,162171,131
cust_0000004150,2024-06-12,Bangalore,25159,10
cust_0000004151,2024-07-04,Bangalore,380778,201
cust_0000004152,2024-03-12,Mumbai,272855,226
cust_0000004153,2025-04-20,Ahmedabad,52687,448
cust_0000004154,2025-11-27,Jaipur,176675,202
cust_0000004155,2024-06-09,Ahmedabad,72321,134
cust_0000004156,2024-03-29,Pune,104711,137
cust_0000004157,2026-03-03,Bangalore,13262,320
cust_0000004158,2024-01-03,Bangalore,31914,146
cust_0000004159,2024-01-27,Ahmedabad,57132,450
cust_0000004160,2024-06-22,Ahmedabad,272160,120
cust_0000004161,2024-09-04,Chennai,154487,386
cust_0000004162,2025-11-26,Howrah,225735,455
cust_0000004163,2025-12-05,Ahmedabad,31103,388
cust_0000004164,2025-02-08,Hyderabad,30306,457
cust_0000004165,2026-02-18,Chennai,86081,392
cust_0000004166,2026-03-30,Chennai,63432,113
cust_0000004167,2025-12-12,Kolkata,70056,459
cust_0000004168,2025-03-23,Delhi,303472,175
cust_0000004169,2024-10-11,Kolkata,377138,476
cust_0000004170,2025-08-25,Jaipur,7913,366
cust_0000004171,2025-03-11,Howrah,80611,219
cust_0000004172,2024-08-10,Jaipur,75496,59
cust_0000004173,2026-01-27,Delhi,126638,349
cust_0000004174,2024-02-03,Mumbai,83022,201
cust_0000004175,2024-08-17,Jaipur,181791,177
cust_0000004176,2025-12-06,Pune,86663,39
cust_0000004177,2025-02-05,Chennai,185499,463
cust_0000004178,2025-09-28,Kolkata,53078,464
cust_0000004179,2024-06-29,Ahmedabad,199019,422
cust_0000004180,2025-08-21,Chennai,64058,79
cust_0000004181,2025-01-03,Pune,224227,462
cust_0000004182,2025-11-12,Bangalore,30772,50
cust_0000004183,2026-04-05,Chennai,94836,460
cust_0000004184,2025-11-06,Howrah,302387,459
cust_0000004185,2024-06-01,Kolkata,51414,171
cust_0000004186,2024-01-30,Chennai,200375,359
cust_0000004187,2025-11-16,Bangalore,106230,218
cust_0000004188,2024-05-02,Delhi,312160,468
cust_0000004189,2025-07-24,Kolkata,37731,286
cust_0000004190,2025-02-10,Chennai,55583,199
cust_0000004191,2025-05-19,Chennai,231697,340
cust_0000004192,2025-05-08,Hyderabad,233064,32
cust_0000004193,2025-09-17,Bangalore,65479,389
cust_0000004194,2024-04-03,Kolkata,101814,386
cust_0000004195,2025-03-20,Bangalore,235064,343
cust_0000004196,2025-12-29,Pune,31022,321
cust_0000004197,2026-01-02,Pune,58406,36
cust_0000004198,2025-11-20,Ahmedabad,539652,493
cust_0000004199,2025-04-25,Mumbai,53778,230
cust_0000004200,2024-04-19,Bangalore,67666,41
cust_0000004201,2026-03-02,Bangalore,89637,366
cust_0000004202,2025-04-27,Hyderabad,276544,335
cust_0000004203,2026-01-19,Jaipur,19933,467
cust_0000004204,2024-06-20,Jaipur,125031,298
cust_0000004205,2025-11-06,Delhi,498424,440
cust_0000004206,2026-01-23,Delhi,459830,27
cust_0000004207,2025-06-07,Delhi,157226,340
cust_0000004208,2025-03-17,Jaipur,63312,455
cust_0000004209,2025-03-06,Chennai,193859,454
cust_0000004210,2025-01-26,Chennai,249021,90
cust_0000004211,2024-09-15,Hyderabad,26764,36
cust_0000004212,2025-07-28,Ahmedabad,605176,312
cust_0000004213,2025-12-10,Hyderabad,59777,495
cust_0000004214,2025-10-05,Pune,126878,223
cust_0000004215,2026-03-01,Mumbai,248900,446
cust_0000004216,2024-04-29,Chennai,58372,361
cust_0000004217,2024-09-02,Ahmedabad,69470,394
cust_0000004218,2024-12-07,Jaipur,116668,98
cust_0000004219,2025-07-27,Chennai,26683,409
cust_0000004220,2025-07-23,Bangalore,29918,258
cust_0000004221,2024-08-10,Bangalore,78276,409
cust_0000004222,2025-01-31,Delhi,276967,433
cust_0000004223,2025-09-11,Delhi,67715,380
cust_0000004224,2024-08-14,Kolkata,321011,306
cust_0000004225,2026-01-08,Chennai,24894,496
cust_0000004226,2025-10-26,Hyderabad,13373,475
cust_0000004227,2024-11-06,Ahmedabad,187664,19
cust_0000004228,2026-01-22,Delhi,276641,399
cust_0000004229,2025-11-13,Ahmedabad,43860,149
cust_0000004230,2026-02-27,Hyderabad,191738,98
cust_0000004231,2024-12-19,Mumbai,280869,376
cust_0000004232,2024-11-22,Mumbai,59950,338
cust_0000004233,2025-02-23,Chennai,59943,408
cust_0000004234,2024-03-23,Ahmedabad,46246,283
cust_0000004235,2025-01-26,Pune,191603,437
cust_0000004236,2024-08-30,Kolkata,34413,368
cust_0000004237,2024-04-01,Mumbai,131520,39
cust_0000004238,2024-08-26,Bangalore,91191,312
cust_0000004239,2026-01-26,Mumbai,209029,304
cust_0000004240,2025-05-22,Ahmedabad,52605,8
cust_0000004241,2024-07-07,Bangalore,88896,75
cust_0000004242,2025-07-11,Pune,252118,10
cust_0000004243,2024-12-30,Hyderabad,278535,277
cust_0000004244,2024-12-04,Pune,69517,101
cust_0000004245,2024-05-10,Kolkata,166752,251
cust_0000004246,2024-05-21,Delhi,205477,348
cust_0000004247,2025-08-18,Pune,100306,384
cust_0000004248,2026-04-30,Mumbai,175295,6
cust_0000004249,2025-12-03,Hyderabad,144803,22
cust_0000004250,2024-03-21,Delhi,33340,333
cust_0000004251,2023-12-16,Mumbai,67380,307
cust_0000004252,2025-07-23,Hyderabad,144138,242
cust_0000004253,2025-02-05,Howrah,53968,356
cust_0000004254,2024-01-18,Jaipur,121507,241
cust_0000004255,2025-03-25,Ahmedabad,381393,198
cust_0000004256,2026-04-07,Hyderabad,114196,316
cust_0000004257,2024-02-04,Chennai,92803,18
cust_0000004258,2025-02-11,Ahmedabad,81863,493
cust_0000004259,2025-02-07,Howrah,733473,418
cust_0000004260,2024-06-25,Kolkata,87305,26
cust_0000004261,2025-08-03,Jaipur,85398,342
cust_0000004262,2025-01-08,Delhi,129648,259
cust_0000004263,2025-03-23,Hyderabad,343560,245
cust_0000004264,2024-09-29,Jaipur,171128,305
cust_0000004265,2025-11-22,Howrah,52633,111
cust_0000004266,2024-02-26,Ahmedabad,116779,61
cust_0000004267,2025-08-20,Chennai,37856,217
cust_0000004268,2024-12-13,Ahmedabad,369415,115
cust_0000004269,2026-04-03,Delhi,42001,214
cust_0000004270,2024-04-07,Chennai,66990,42
cust_0000004271,2025-07-15,Delhi,120022,240
cust_0000004272,2025-05-23,Hyderabad,76016,425
cust_0000004273,2025-03-24,Chennai,16210,133
cust_0000004274,2023-12-21,Bangalore,309338,258
cust_0000004275,2024-04-06,Mumbai,49212,72
cust_0000004276,2026-03-03,Mumbai,59265,8
cust_0000004277,2024-02-07,Jaipur,34176,263
cust_0000004278,2024-02-16,Jaipur,90362,188
cust_0000004279,2025-01-01,Delhi,277156,156
cust_0000004280,2025-09-08,Jaipur,34216,32
cust_0000004281,2026-02-03,Kolkata,179138,277
cust_0000004282,2025-01-29,Chennai,81767,175
cust_0000004283,2025-08-20,Pune,250730,468
cust_0000004284,2024-10-05,Howrah,27180,363
cust_0000004285,2025-08-13,Pune,272018,55
cust_0000004286,2024-11-03,Mumbai,13456,12
cust_0000004287,2024-08-08,Hyderabad,93990,180
cust_0000004288,2024-01-03,Jaipur,200599,92
cust_0000004289,2025-11-24,Hyderabad,57287,144
cust_0000004290,2025-11-10,Pune,28906,159
cust_0000004291,2025-01-30,Jaipur,345819,219
cust_0000004292,2026-03-24,Hyderabad,121410,73
cust_0000004293,2025-08-03,Pune,219770,168
cust_0000004294,2026-02-18,Mumbai,358571,58
cust_0000004295,2024-08-21,Jaipur,51354,363
cust_0000004296,2025-09-25,Hyderabad,115827,67
cust_0000004297,2025-10-02,Mumbai,171166,111
cust_0000004298,2024-11-20,Jaipur,59678,197
cust_0000004299,2026-03-16,Kolkata,143635,255
cust_0000004300,2025-10-10,Kolkata,188474,71
cust_0000004301,2024-11-21,Chennai,39587,448
cust_0000004302,2025-10-22,Bangalore,100347,57
cust_0000004303,2024-09-12,Delhi,263282,249
cust_0000004304,2025-01-23,Howrah,99325,418
cust_0000004305,2025-08-14,Kolkata,23014,275
cust_0000004306,2024-08-20,Bangalore,172901,51
cust_0000004307,2026-03-19,Hyderabad,35752,486
cust_0000004308,2025-01-13,Kolkata,142423,316
cust_0000004309,2024-05-21,Pune,97876,497
cust_0000004310,2025-10-09,Chennai,29310,384
cust_0000004311,2025-02-25,Delhi,261634,390
cust_0000004312,2024-02-02,Delhi,283162,189
cust_0000004313,2024-03-15,Mumbai,29529,262
cust_0000004314,2024-07-12,Ahmedabad,111304,385
cust_0000004315,2026-03-11,Mumbai,44246,124
cust_0000004316,2024-07-26,Ahmedabad,389206,104
cust_0000004317,2024-09-15,Howrah,339010,153
cust_0000004318,2025-08-06,Hyderabad,141990,474
cust_0000004319,2026-02-01,Chennai,146112,159
cust_0000004320,2024-09-12,Kolkata,24255,485
cust_0000004321,2025-10-01,Hyderabad,231741,340
cust_0000004322,2024-11-19,Mumbai,231659,472
cust_0000004323,2024-02-14,Kolkata,177408,300
cust_0000004324,2025-07-17,Pune,143941,460
cust_0000004325,2024-02-12,Ahmedabad,34483,216
cust_0000004326,2024-11-26,Pune,64701,55
cust_0000004327,2026-05-02,Ahmedabad,53872,328
cust_0000004328,2026-01-04,Hyderabad,296200,386
cust_0000004329,2025-08-18,Howrah,71866,281
cust_0000004330,2024-11-06,Jaipur,87588,409
cust_0000004331,2025-06-23,Pune,120075,395
cust_0000004332,2024-11-16,Hyderabad,102657,437
cust_0000004333,2025-05-29,Jaipur,655273,191
cust_0000004334,2025-12-10,Jaipur,67479,136
cust_0000004335,2024-02-14,Chennai,29587,230
cust_0000004336,2025-04-28,Jaipur,63620,326
cust_0000004337,2024-01-18,Kolkata,63201,233
cust_0000004338,2025-09-20,Bangalore,106975,493
cust_0000004339,2024-02-06,Chennai,176865,379
cust_0000004340,2026-05-01,Jaipur,574419,51
cust_0000004341,2024-01-29,Delhi,46253,248
cust_0000004342,2025-06-20,Jaipur,303034,473
cust_0000004343,2025-11-20,Howrah,16038,346
cust_0000004344,2024-06-08,Chennai,103271,260
cust_0000004345,2025-02-10,Ahmedabad,68470,303
cust_0000004346,2025-05-17,Kolkata,185904,129
cust_0000004347,2024-03-23,Jaipur,175799,203
cust_0000004348,2025-04-25,Pune,153418,355
cust_0000004349,2025-04-05,Kolkata,310145,268
cust_0000004350,2024-03-04,Chennai,52837,443
cust_0000004351,2025-09-08,Hyderabad,130051,74
cust_0000004352,2025-06-17,Hyderabad,39672,169
cust_0000004353,2026-01-20,Howrah,6618,448
cust_0000004354,2025-01-12,Pune,552534,301
cust_0000004355,2024-12-31,Kolkata,125502,424
cust_0000004356,2026-03-29,Ahmedabad,37325,61
cust_0000004357,2024-07-07,Delhi,93055,454
cust_0000004358,2025-11-25,Ahmedabad,80981,361
cust_0000004359,2024-03-29,Hyderabad,40975,372
cust_0000004360,2025-07-14,Delhi,196711,295
cust_0000004361,2024-10-16,Mumbai,20356,442
cust_0000004362,2024-11-15,Chennai,488703,385
cust_0000004363,2024-09-27,Hyderabad,202506,487
cust_0000004364,2025-10-10,Chennai,117431,484
cust_0000004365,2025-05-16,Ahmedabad,121681,344
cust_0000004366,2024-12-16,Kolkata,180557,341
cust_0000004367,2024-01-14,Chennai,150192,125
cust_0000004368,2024-10-11,Hyderabad,150094,480
cust_0000004369,2024-05-14,Delhi,203768,468
cust_0000004370,2025-10-14,Howrah,127100,319
cust_0000004371,2023-12-19,Delhi,70531,432
cust_0000004372,2025-09-21,Jaipur,91103,221
cust_0000004373,2025-04-01,Kolkata,172070,424
cust_0000004374,2025-03-13,Jaipur,275202,23
cust_0000004375,2024-07-29,Jaipur,76489,307
cust_0000004376,2025-01-01,Ahmedabad,118909,334
cust_0000004377,2025-04-07,Hyderabad,23396,130
cust_0000004378,2024-09-26,Delhi,586107,118
cust_0000004379,2024-04-04,Kolkata,77791,162
cust_0000004380,2024-02-24,Hyderabad,302498,45
cust_0000004381,2025-09-22,Kolkata,66513,45
cust_0000004382,2026-03-22,Kolkata,71592,63
cust_0000004383,2025-10-14,Howrah,86882,114
cust_0000004384,2026-03-19,Howrah,126085,446
cust_0000004385,2025-04-22,Pune,66448,196
cust_0000004386,2024-07-14,Jaipur,739374,64
cust_0000004387,2024-04-04,Pune,48154,478
cust_0000004388,2025-04-28,Howrah,76610,422
cust_0000004389,2025-02-04,Pune,661616,377
cust_0000004390,2025-11-13,Pune,175176,352
cust_0000004391,2025-11-15,Delhi,284479,159
cust_0000004392,2024-03-26,Jaipur,64631,253
cust_0000004393,2024-12-05,Kolkata,41172,296
cust_0000004394,2024-09-27,Chennai,12295,474
cust_0000004395,2024-09-20,Jaipur,69424,408
cust_0000004396,2025-08-18,Mumbai,58005,266
cust_0000004397,2025-12-17,Hyderabad,88788,430
cust_0000004398,2025-01-10,Mumbai,57376,447
cust_0000004399,2024-11-16,Bangalore,28892,90
cust_0000004400,2025-12-14,Hyderabad,347894,395
cust_0000004401,2025-04-25,Mumbai,948441,195
cust_0000004402,2024-07-31,Chennai,34028,376
cust_0000004403,2025-04-28,Delhi,122009,251
cust_0000004404,2025-04-30,Delhi,39338,25
cust_0000004405,2025-04-12,Pune,131906,450
cust_0000004406,2026-02-18,Chennai,319835,427
cust_0000004407,2026-02-24,Kolkata,40370,161
cust_0000004408,2025-12-21,Howrah,200169,95
cust_0000004409,2026-02-18,Jaipur,68370,124
cust_0000004410,2025-08-25,Bangalore,233300,121
cust_0000004411,2024-01-05,Bangalore,79351,465
cust_0000004412,2024-09-06,Ahmedabad,161741,184
cust_0000004413,2025-03-12,Hyderabad,71754,166
cust_0000004414,2026-02-03,Bangalore,47990,49
cust_0000004415,2026-04-10,Kolkata,88749,343
cust_0000004416,2025-02-09,Delhi,59594,119
cust_0000004417,2026-01-27,Pune,77818,73
cust_0000004418,2025-07-08,Delhi,807337,371
cust_0000004419,2024-07-18,Mumbai,293525,22
cust_0000004420,2024-04-29,Jaipur,110909,267
cust_0000004421,2025-11-23,Hyderabad,91292,98
cust_0000004422,2025-11-24,Hyderabad,109672,404
cust_0000004423,2024-02-12,Ahmedabad,52216,296
cust_0000004424,2024-05-11,Mumbai,94519,74
cust_0000004425,2024-08-07,Pune,78348,40
cust_0000004426,2025-07-13,Hyderabad,182822,446
cust_0000004427,2024-01-21,Howrah,36937,256
cust_0000004428,2024-06-09,Kolkata,49326,108
cust_0000004429,2024-02-21,Delhi,212172,117
cust_0000004430,2024-05-02,Mumbai,45139,120
cust_0000004431,2024-04-10,Howrah,193657,201
cust_0000004432,2025-10-21,Jaipur,113465,269
cust_0000004433,2025-10-23,Mumbai,380472,207
cust_0000004434,2024-12-11,Delhi,54227,158
cust_0000004435,2024-12-03,Delhi,118305,307
cust_0000004436,2026-03-16,Mumbai,69348,247
cust_0000004437,2025-12-09,Ahmedabad,653114,369
cust_0000004438,2025-10-25,Delhi,88912,443
cust_0000004439,2025-11-28,Kolkata,30693,85
cust_0000004440,2026-04-29,Chennai,103761,379
