instrument_id,first_seen,associated_customer_ids
inst_0000004580,2024-05-24,cust_0000003959
inst_0000004581,2025-05-22,cust_0000003960
inst_0000004582,2025-06-15,cust_0000003961
inst_0000004583,2024-01-17,cust_0000003962
inst_0000004584,2024-01-17,cust_0000003962
inst_0000004585,2025-12-10,cust_0000003963
inst_0000004586,2026-04-03,cust_0000003964
inst_0000004587,2025-11-07,cust_0000003965
inst_0000004588,2025-06-03,cust_0000003966
inst_0000004589,2024-01-01,cust_0000003967
inst_0000004590,2025-04-03,cust_0000003968
inst_0000004591,2026-03-25,cust_0000003969
inst_0000004592,2024-03-05,cust_0000003970
inst_0000004593,2024-06-12,cust_0000003971
inst_0000004594,2024-06-12,cust_0000003971
inst_0000004595,2024-09-16,cust_0000003972
inst_0000004596,2025-08-04,cust_0000003973
inst_0000004597,2026-05-02,cust_0000003974
inst_0000004598,2025-12-13,cust_0000003975
inst_0000004599,2025-01-23,cust_0000003976
inst_0000004600,2024-08-09,cust_0000003977
inst_0000004601,2025-01-21,cust_0000003978
inst_0000004602,2024-11-07,cust_0000003979
inst_0000004603,2024-01-16,cust_0000003980
inst_0000004604,2024-10-06,cust_0000003981
inst_0000004605,2024-08-20,cust_0000003982
inst_0000004606,2024-01-16,cust_0000003983
inst_0000004607,2024-10-28,cust_0000003984
inst_0000004608,2025-05-08,cust_0000003985
inst_0000004609,2024-10-06,cust_0000003986
inst_0000004610,2024-07-31,cust_0000003987
inst_0000004611,2026-02-10,cust_0000003988
inst_0000004612,2026-03-02,cust_0000003989
inst_0000004613,2026-03-02,cust_0000003989
inst_0000004614,2026-02-11,cust_0000003990
inst_0000004615,2025-10-23,cust_0000003991
inst_0000004616,2025-01-02,cust_0000003992
inst_0000004617,2024-06-05,cust_0000003993
inst_0000004618,2025-09-27,cust_0000003994
inst_0000004619,2024-08-16,cust_0000003995
inst_0000004620,2023-12-30,cust_0000003996
inst_0000004621,2024-01-21,cust_0000003997
inst_0000004622,2025-01-12,cust_0000003998
inst_0000004623,2025-12-12,cust_0000003999
inst_0000004624,2024-06-17,cust_0000004000
inst_0000004625,2024-06-17,cust_0000004000
inst_0000004626,2024-10-28,cust_0000004001
inst_0000004627,2024-07-18,cust_0000004002
inst_0000004628,2026-01-01,cust_0000004003
inst_0000004629,2024-07-08,cust_0000004004
inst_0000004630,2024-05-31,cust_0000004005
inst_0000004631,2024-07-03,cust_0000004006
inst_0000004632,2024-04-14,cust_0000004007
inst_0000004633,2025-04-17,cust_0000004008
inst_0000004634,2024-04-14,cust_0000004009
inst_0000004635,2024-10-15,cust_0000004010
inst_0000004636,2025-04-06,cust_0000004011
inst_0000004637,2025-02-02,cust_0000004012
inst_0000004638,2026-01-12,cust_0000004013
inst_0000004639,2025-08-22,cust_0000004014
inst_0000004640,2026-01-15,cust_0000004015
inst_0000004641,2024-07-01,cust_0000004016
inst_0000004642,2024-04-28,cust_0000004017
inst_0000004643,2024-04-28,cust_0000004017
inst_0000004644,2025-08-03,cust_0000004018
inst_0000004645,2026-03-23,cust_0000004019
inst_0000004646,2024-09-14,cust_0000004020
inst_0000004647,2025-02-05,cust_0000004021
inst_0000004648,2026-02-16,cust_0000004022
inst_0000004649,2024-09-21,cust_0000004023
inst_0000004650,2024-09-21,cust_0000004023
inst_0000004651,2025-08-21,cust_0000004024
inst_0000004652,2025-08-21,cust_0000004024
inst_0000004653,2025-07-01,cust_0000004025
inst_0000004654,2026-02-23,cust_0000004026
inst_0000004655,2024-07-24,cust_0000004027
inst_0000004656,2024-07-24,cust_0000004027
inst_0000004657,2025-06-28,cust_0000004028
inst_0000004658,2026-01-29,cust_0000004029
inst_0000004659,2026-01-29,cust_0000004029
inst_0000004660,2025-03-25,cust_0000004030
inst_0000004661,2025-12-26,cust_0000004031
inst_0000004662,2024-05-09,cust_0000004032
inst_0000004663,2025-10-23,cust_0000004033
inst_0000004664,2025-02-03,cust_0000004034
inst_0000004665,2025-02-03,cust_0000004034
inst_0000004666,2024-10-04,cust_0000004035
inst_0000004667,2024-04-19,cust_0000004036
inst_0000004668,2024-04-19,cust_0000004036
inst_0000004669,2026-03-25,cust_0000004037
inst_0000004670,2023-12-25,cust_0000004038
inst_0000004671,2025-10-24,cust_0000004039
inst_0000004672,2024-11-11,cust_0000004040
inst_0000004673,2024-11-11,cust_0000004040
inst_0000004674,2026-05-02,cust_0000004041
inst_0000004675,2026-05-02,cust_0000004041
inst_0000004676,2025-04-25,cust_0000004042
inst_0000004677,2024-05-29,cust_0000004043
inst_0000004678,2025-10-12,cust_0000004044
inst_0000004679,2024-08-30,cust_0000004045
inst_0000004680,2024-08-30,cust_0000004045
inst_0000004681,2025-04-30,cust_0000004046
inst_0000004682,2025-04-30,cust_0000004046
inst_0000004683,2025-06-25,cust_0000004047
inst_0000004684,2024-04-09,cust_0000004048
inst_0000004685,2024-08-28,cust_0000004049
inst_0000004686,2025-02-06,cust_0000004050
inst_0000004687,2025-02-06,cust_0000004050
inst_0000004688,2024-09-02,cust_0000004051
inst_0000004689,2024-11-13,cust_0000004052
inst_0000004690,2024-07-28,cust_0000004053
inst_0000004691,2024-11-20,cust_0000004054
inst_0000004692,2025-06-22,cust_0000004055
inst_0000004693,2025-06-22,cust_0000004055
inst_0000004694,2025-04-30,cust_0000004056
inst_0000004695,2024-06-22,cust_0000004057
inst_0000004696,2024-08-23,cust_0000004058
inst_0000004697,2026-04-30,cust_0000004059
inst_0000004698,2025-11-06,cust_0000004060
inst_0000004699,2026-03-22,cust_0000004061
inst_0000004700,2024-11-04,cust_0000004062
inst_0000004701,2023-12-30,cust_0000004063
inst_0000004702,2025-05-06,cust_0000004064
inst_0000004703,2024-03-21,cust_0000004065
inst_0000004704,2024-06-25,cust_0000004066
inst_0000004705,2024-01-13,cust_0000004067
inst_0000004706,2024-05-04,cust_0000004068
inst_0000004707,2025-03-17,cust_0000004069
inst_0000004708,2025-03-17,cust_0000004069
inst_0000004709,2024-12-08,cust_0000004070
inst_0000004710,2024-04-21,cust_0000004071
inst_0000004711,2025-04-15,cust_0000004072
inst_0000004712,2024-07-24,cust_0000004073
inst_0000004713,2024-05-09,cust_0000004074
inst_0000004714,2024-04-28,cust_0000004075
inst_0000004715,2024-11-24,cust_0000004076
inst_0000004716,2024-03-19,cust_0000004077
inst_0000004717,2025-01-28,cust_0000004078
inst_0000004718,2024-07-15,cust_0000004079
inst_0000004719,2024-05-22,cust_0000004080
inst_0000004720,2024-07-28,cust_0000004081
inst_0000004721,2024-04-07,cust_0000004082
inst_0000004722,2024-04-07,cust_0000004082
inst_0000004723,2024-11-17,cust_0000004083
inst_0000004724,2025-04-15,cust_0000004084
inst_0000004725,2026-01-15,cust_0000004085
inst_0000004726,2026-01-15,cust_0000004085
inst_0000004727,2026-03-13,cust_0000004086
inst_0000004728,2024-12-20,cust_0000004087
inst_0000004729,2024-12-20,cust_0000004087
inst_0000004730,2026-02-22,cust_0000004088
inst_0000004731,2025-02-14,cust_0000004089
inst_0000004732,2024-03-10,cust_0000004090
inst_0000004733,2025-10-20,cust_0000004091
inst_0000004734,2025-02-03,cust_0000004092
inst_0000004735,2025-02-03,cust_0000004092
inst_0000004736,2025-11-15,cust_0000004093
inst_0000004737,2024-07-11,cust_0000004094
inst_0000004738,2025-01-04,cust_0000004095
inst_0000004739,2024-10-13,cust_0000004096
inst_0000004740,2024-02-14,cust_0000004097
inst_0000004741,2025-04-08,cust_0000004098
inst_0000004742,2026-04-17,cust_0000004099
inst_0000004743,2024-01-09,cust_0000004100
inst_0000004744,2024-12-27,cust_0000004101
inst_0000004745,2025-04-07,cust_0000004102
inst_0000004746,2024-12-31,cust_0000004103
inst_0000004747,2025-01-14,cust_0000004104
inst_0000004748,2024-10-06,cust_0000004105
inst_0000004749,2025-04-20,cust_0000004106
inst_0000004750,2025-11-15,cust_0000004107
inst_0000004751,2024-07-05,cust_0000004108
inst_0000004752,2025-04-19,cust_0000004109
inst_0000004753,2024-10-23,cust_0000004110
inst_0000004754,2024-10-23,cust_0000004110
inst_0000004755,2026-01-26,cust_0000004111
inst_0000004756,2024-03-18,cust_0000004112
inst_0000004757,2025-09-23,cust_0000004113
inst_0000004758,2025-03-30,cust_0000004114
inst_0000004759,2026-04-14,cust_0000004115
inst_0000004760,2026-03-06,cust_0000004116
inst_0000004761,2024-11-25,cust_0000004117
inst_0000004762,2025-01-30,cust_0000004118
inst_0000004763,2024-12-17,cust_0000004119
inst_0000004764,2024-12-03,cust_0000004120
inst_0000004765,2025-05-23,cust_0000004121
inst_0000004766,2024-12-16,cust_0000004122
inst_0000004767,2025-02-16,cust_0000004123
inst_0000004768,2026-01-10,cust_0000004124
inst_0000004769,2024-09-25,cust_0000004125
inst_0000004770,2024-07-15,cust_0000004126
inst_0000004771,2026-01-09,cust_0000004127
inst_0000004772,2024-11-21,cust_0000004128
inst_0000004773,2026-02-19,cust_0000004129
inst_0000004774,2026-02-19,cust_0000004129
inst_0000004775,2024-01-10,cust_0000004130
inst_0000004776,2025-04-29,cust_0000004131
inst_0000004777,2025-04-16,cust_0000004132
inst_0000004778,2024-06-19,cust_0000004133
inst_0000004779,2025-08-16,cust_0000004134
inst_0000004780,2025-08-29,cust_0000004135
inst_0000004781,2025-01-29,cust_0000004136
inst_0000004782,2024-02-28,cust_0000004137
inst_0000004783,2026-03-16,cust_0000004138
inst_0000004784,2023-12-24,cust_0000004139
inst_0000004785,2024-09-05,cust_0000004140
inst_0000004786,2026-02-19,cust_0000004141
inst_0000004787,2025-01-25,cust_0000004142
inst_0000004788,2024-06-14,cust_0000004143
inst_0000004789,2024-12-31,cust_0000004144
inst_0000004790,2025-12-02,cust_0000004145
inst_0000004791,2024-02-12,cust_0000004146
inst_0000004792,2026-04-18,cust_0000004147
inst_0000004793,2025-02-19,cust_0000004148
inst_0000004794,2025-11-10,cust_0000004149
inst_0000004795,2024-06-12,cust_0000004150
inst_0000004796,2024-07-04,cust_0000004151
inst_0000004797,2024-03-12,cust_0000004152
inst_0000004798,2025-04-20,cust_0000004153
inst_0000004799,2025-11-27,cust_0000004154
inst_0000004800,2024-06-09,cust_0000004155
inst_0000004801,2024-03-29,cust_0000004156
inst_0000004802,2026-03-03,cust_0000004157
inst_0000004803,2024-01-03,cust_0000004158
inst_0000004804,2024-01-27,cust_0000004159
inst_0000004805,2024-06-22,cust_0000004160
inst_0000004806,2024-09-04,cust_0000004161
inst_0000004807,2025-11-26,cust_0000004162
inst_0000004808,2025-11-26,cust_0000004162
inst_0000004809,2025-12-05,cust_0000004163
inst_0000004810,2025-12-05,cust_0000004163
inst_0000004811,2025-02-08,cust_0000004164
inst_0000004812,2026-02-18,cust_0000004165
inst_0000004813,2026-03-30,cust_0000004166
inst_0000004814,2026-03-30,cust_0000004166
inst_0000004815,2025-12-12,cust_0000004167
inst_0000004816,2025-12-12,cust_0000004167
inst_0000004817,2025-03-23,cust_0000004168
inst_0000004818,2024-10-11,cust_0000004169
inst_0000004819,2025-08-25,cust_0000004170
inst_0000004820,2025-03-11,cust_0000004171
inst_0000004821,2024-08-10,cust_0000004172
inst_0000004822,2026-01-27,cust_0000004173
inst_0000004823,2024-02-03,cust_0000004174
inst_0000004824,2024-08-17,cust_0000004175
inst_0000004825,2025-12-06,cust_0000004176
inst_0000004826,2025-12-06,cust_0000004176
inst_0000004827,2025-02-05,cust_0000004177
inst_0000004828,2025-09-28,cust_0000004178
inst_0000004829,2025-09-28,cust_0000004178
inst_0000004830,2024-06-29,cust_0000004179
inst_0000004831,2025-08-21,cust_0000004180
inst_0000004832,2025-01-03,cust_0000004181
inst_0000004833,2025-01-03,cust_0000004181
inst_0000004834,2025-11-12,cust_0000004182
inst_0000004835,2025-11-12,cust_0000004182
inst_0000004836,2026-04-05,cust_0000004183
inst_0000004837,2025-11-06,cust_0000004184
inst_0000004838,2024-06-01,cust_0000004185
inst_0000004839,2024-01-30,cust_0000004186
inst_0000004840,2025-11-16,cust_0000004187
inst_0000004841,2024-05-02,cust_0000004188
inst_0000004842,2025-07-24,cust_0000004189
inst_0000004843,2025-07-24,cust_0000004189
inst_0000004844,2025-02-10,cust_0000004190
inst_0000004845,2025-05-19,cust_0000004191
inst_0000004846,2025-05-08,cust_0000004192
inst_0000004847,2025-09-17,cust_0000004193
inst_0000004848,2024-04-03,cust_0000004194
inst_0000004849,2025-03-20,cust_0000004195
inst_0000004850,2025-12-29,cust_0000004196
inst_0000004851,2026-01-02,cust_0000004197
inst_0000004852,2026-01-02,cust_0000004197
inst_0000004853,2025-11-20,cust_0000004198
inst_0000004854,2025-11-20,cust_0000004198
inst_0000004855,2025-04-25,cust_0000004199
inst_0000004856,2024-04-19,cust_0000004200
inst_0000004857,2026-03-02,cust_0000004201
inst_0000004858,2025-04-27,cust_0000004202
inst_0000004859,2026-01-19,cust_0000004203
inst_0000004860,2024-06-20,cust_0000004204
inst_0000004861,2025-11-06,cust_0000004205
inst_0000004862,2026-01-23,cust_0000004206
inst_0000004863,2026-01-23,cust_0000004206
inst_0000004864,2025-06-07,cust_0000004207
inst_0000004865,2025-03-17,cust_0000004208
inst_0000004866,2025-03-06,cust_0000004209
inst_0000004867,2025-01-26,cust_0000004210
inst_0000004868,2024-09-15,cust_0000004211
inst_0000004869,2025-07-28,cust_0000004212
inst_0000004870,2025-07-28,cust_0000004212
inst_0000004871,2025-12-10,cust_0000004213
inst_0000004872,2025-10-05,cust_0000004214
inst_0000004873,2026-03-01,cust_0000004215
inst_0000004874,2024-04-29,cust_0000004216
inst_0000004875,2024-09-02,cust_0000004217
inst_0000004876,2024-12-07,cust_0000004218
inst_0000004877,2025-07-27,cust_0000004219
inst_0000004878,2025-07-27,cust_0000004219
inst_0000004879,2025-07-23,cust_0000004220
inst_0000004880,2024-08-10,cust_0000004221
inst_0000004881,2024-08-10,cust_0000004221
inst_0000004882,2025-01-31,cust_0000004222
inst_0000004883,2025-09-11,cust_0000004223
inst_0000004884,2024-08-14,cust_0000004224
inst_0000004885,2026-01-08,cust_0000004225
inst_0000004886,2025-10-26,cust_0000004226
inst_0000004887,2025-10-26,cust_0000004226
inst_0000004888,2024-11-06,cust_0000004227
inst_0000004889,2024-11-06,cust_0000004227
inst_0000004890,2026-01-22,cust_0000004228
inst_0000004891,2025-11-13,cust_0000004229
inst_0000004892,2026-02-27,cust_0000004230
inst_0000004893,2024-12-19,cust_0000004231
inst_0000004894,2024-11-22,cust_0000004232
inst_0000004895,2025-02-23,cust_0000004233
inst_0000004896,2024-03-23,cust_0000004234
inst_0000004897,2025-01-26,cust_0000004235
inst_0000004898,2025-01-26,cust_0000004235
inst_0000004899,2024-08-30,cust_0000004236
inst_0000004900,2024-08-30,cust_0000004236
inst_0000004901,2024-04-01,cust_0000004237
inst_0000004902,2024-08-26,cust_0000004238
inst_0000004903,2026-01-26,cust_0000004239
inst_0000004904,2026-01-26,cust_0000004239
inst_0000004905,2025-05-22,cust_0000004240
inst_0000004906,2025-05-22,cust_0000004240
inst_0000004907,2024-07-07,cust_0000004241
inst_0000004908,2025-07-11,cust_0000004242
inst_0000004909,2024-12-30,cust_0000004243
inst_0000004910,2024-12-04,cust_0000004244
inst_0000004911,2024-12-04,cust_0000004244
inst_0000004912,2024-05-10,cust_0000004245
inst_0000004913,2024-05-21,cust_0000004246
inst_0000004914,2025-08-18,cust_0000004247
inst_0000004915,2026-04-30,cust_0000004248
inst_0000004916,2025-12-03,cust_0000004249
inst_0000004917,2024-03-21,cust_0000004250
inst_0000004918,2023-12-16,cust_0000004251
inst_0000004919,2025-07-23,cust_0000004252
inst_0000004920,2025-02-05,cust_0000004253
inst_0000004921,2025-02-05,cust_0000004253
inst_0000004922,2024-01-18,cust_0000004254
inst_0000004923,2025-03-25,cust_0000004255
inst_0000004924,2026-04-07,cust_0000004256
inst_0000004925,2024-02-04,cust_0000004257
inst_0000004926,2025-02-11,cust_0000004258
inst_0000004927,2025-02-07,cust_0000004259
inst_0000004928,2024-06-25,cust_0000004260
inst_0000004929,2025-08-03,cust_0000004261
inst_0000004930,2025-01-08,cust_0000004262
inst_0000004931,2025-01-08,cust_0000004262
inst_0000004932,2025-03-23,cust_0000004263
inst_0000004933,2024-09-29,cust_0000004264
inst_0000004934,2025-11-22,cust_0000004265
inst_0000004935,2024-02-26,cust_0000004266
inst_0000004936,2025-08-20,cust_0000004267
inst_0000004937,2025-08-20,cust_0000004267
inst_0000004938,2024-12-13,cust_0000004268
inst_0000004939,2026-04-03,cust_0000004269
inst_0000004940,2024-04-07,cust_0000004270
inst_0000004941,2024-04-07,cust_0000004270
inst_0000004942,2025-07-15,cust_0000004271
inst_0000004943,2025-05-23,cust_0000004272
inst_0000004944,2025-03-24,cust_0000004273
inst_0000004945,2023-12-21,cust_0000004274
inst_0000004946,2024-04-06,cust_0000004275
inst_0000004947,2026-03-03,cust_0000004276
inst_0000004948,2024-02-07,cust_0000004277
inst_0000004949,2024-02-16,cust_0000004278
inst_0000004950,2025-01-01,cust_0000004279
inst_0000004951,2025-09-08,cust_0000004280
inst_0000004952,2026-02-03,cust_0000004281
inst_0000004953,2025-01-29,cust_0000004282
inst_0000004954,2025-08-20,cust_0000004283
inst_0000004955,2024-10-05,cust_0000004284
inst_0000004956,2025-08-13,cust_0000004285
inst_0000004957,2024-11-03,cust_0000004286
inst_0000004958,2024-11-03,cust_0000004286
inst_0000004959,2024-08-08,cust_0000004287
inst_0000004960,2024-01-03,cust_0000004288
inst_0000004961,2025-11-24,cust_0000004289
inst_0000004962,2025-11-10,cust_0000004290
inst_0000004963,2025-01-30,cust_0000004291
inst_0000004964,2026-03-24,cust_0000004292
inst_0000004965,2025-08-03,cust_0000004293
inst_0000004966,2025-08-03,cust_0000004293
inst_0000004967,2026-02-18,cust_0000004294
inst_0000004968,2024-08-21,cust_0000004295
inst_0000004969,2025-09-25,cust_0000004296
inst_0000004970,2025-10-02,cust_0000004297
inst_0000004971,2024-11-20,cust_0000004298
inst_0000004972,2026-03-16,cust_0000004299
inst_0000004973,2025-10-10,cust_0000004300
inst_0000004974,2024-11-21,cust_0000004301
inst_0000004975,2025-10-22,cust_0000004302
inst_0000004976,2024-09-12,cust_0000004303
inst_0000004977,2025-01-23,cust_0000004304
inst_0000004978,2025-08-14,cust_0000004305
inst_0000004979,2024-08-20,cust_0000004306
inst_0000004980,2026-03-19,cust_0000004307
inst_0000004981,2025-01-13,cust_0000004308
inst_0000004982,2024-05-21,cust_0000004309
inst_0000004983,2025-10-09,cust_0000004310
inst_0000004984,2025-02-25,cust_0000004311
inst_0000004985,2024-02-02,cust_0000004312
inst_0000004986,2024-03-15,cust_0000004313
inst_0000004987,2024-07-12,cust_0000004314
inst_0000004988,2024-07-12,cust_0000004314
inst_0000004989,2026-03-11,cust_0000004315
inst_0000004990,2024-07-26,cust_0000004316
inst_0000004991,2024-09-15,cust_0000004317
inst_0000004992,2025-08-06,cust_0000004318
inst_0000004993,2026-02-01,cust_0000004319
inst_0000004994,2024-09-12,cust_0000004320
inst_0000004995,2025-10-01,cust_0000004321
inst_0000004996,2024-11-19,cust_0000004322
inst_0000004997,2024-02-14,cust_0000004323
inst_0000004998,2025-07-17,cust_0000004324
inst_0000004999,2024-02-12,cust_0000004325
inst_0000005000,2024-02-12,cust_0000004325
inst_0000005001,2024-11-26,cust_0000004326
inst_0000005002,2026-05-02,cust_0000004327
inst_0000005003,2026-01-04,cust_0000004328
inst_0000005004,2025-08-18,cust_0000004329
inst_0000005005,2024-11-06,cust_0000004330
inst_0000005006,2025-06-23,cust_0000004331
inst_0000005007,2024-11-16,cust_0000004332
inst_0000005008,2024-11-16,cust_0000004332
inst_0000005009,2025-05-29,cust_0000004333
inst_0000005010,2025-12-10,cust_0000004334
inst_0000005011,2024-02-14,cust_0000004335
inst_0000005012,2025-04-28,cust_0000004336
inst_0000005013,2025-04-28,cust_0000004336
inst_0000005014,2024-01-18,cust_0000004337
inst_0000005015,2025-09-20,cust_0000004338
inst_0000005016,2024-02-06,cust_0000004339
inst_0000005017,2026-05-01,cust_0000004340
inst_0000005018,2024-01-29,cust_0000004341
inst_0000005019,2025-06-20,cust_0000004342
inst_0000005020,2025-11-20,cust_0000004343
inst_0000005021,2024-06-08,cust_0000004344
inst_0000005022,2025-02-10,cust_0000004345
inst_0000005023,2025-02-10,cust_0000004345
inst_0000005024,2025-05-17,cust_0000004346
inst_0000005025,2025-05-17,cust_0000004346
inst_0000005026,2024-03-23,cust_0000004347
inst_0000005027,2024-03-23,cust_0000004347
inst_0000005028,2025-04-25,cust_0000004348
inst_0000005029,2025-04-05,cust_0000004349
inst_0000005030,2024-03-04,cust_0000004350
inst_0000005031,2025-09-08,cust_0000004351
inst_0000005032,2025-06-17,cust_0000004352
inst_0000005033,2026-01-20,cust_0000004353
inst_0000005034,2025-01-12,cust_0000004354
inst_0000005035,2024-12-31,cust_0000004355
inst_0000005036,2026-03-29,cust_0000004356
inst_0000005037,2024-07-07,cust_0000004357
inst_0000005038,2024-07-07,cust_0000004357
inst_0000005039,2025-11-25,cust_0000004358
inst_0000005040,2025-11-25,cust_0000004358
inst_0000005041,2024-03-29,cust_0000004359
inst_0000005042,2025-07-14,cust_0000004360
inst_0000005043,2024-10-16,cust_0000004361
inst_0000005044,2024-11-15,cust_0000004362
inst_0000005045,2024-11-15,cust_0000004362
inst_0000005046,2024-09-27,cust_0000004363
inst_0000005047,2025-10-10,cust_0000004364
inst_0000005048,2025-05-16,cust_0000004365
inst_0000005049,2024-12-16,cust_0000004366
inst_0000005050,2024-01-14,cust_0000004367
inst_0000005051,2024-10-11,cust_0000004368
inst_0000005052,2024-05-14,cust_0000004369
inst_0000005053,2024-05-14,cust_0000004369
inst_0000005054,2025-10-14,cust_0000004370
inst_0000005055,2023-12-19,cust_0000004371
inst_0000005056,2025-09-21,cust_0000004372
inst_0000005057,2025-04-01,cust_0000004373
inst_0000005058,2025-03-13,cust_0000004374
inst_0000005059,2024-07-29,cust_0000004375
inst_0000005060,2025-01-01,cust_0000004376
inst_0000005061,2025-04-07,cust_0000004377
inst_0000005062,2024-09-26,cust_0000004378
inst_0000005063,2024-04-04,cust_0000004379
inst_0000005064,2024-04-04,cust_0000004379
inst_0000005065,2024-02-24,cust_0000004380
inst_0000005066,2025-09-22,cust_0000004381
inst_0000005067,2026-03-22,cust_0000004382
inst_0000005068,2025-10-14,cust_0000004383
inst_0000005069,2026-03-19,cust_0000004384
inst_0000005070,2025-04-22,cust_0000004385
inst_0000005071,2024-07-14,cust_0000004386
inst_0000005072,2024-04-04,cust_0000004387
inst_0000005073,2025-04-28,cust_0000004388
inst_0000005074,2025-02-04,cust_0000004389
inst_0000005075,2025-11-13,cust_0000004390
inst_0000005076,2025-11-13,cust_0000004390
inst_0000005077,2025-11-15,cust_0000004391
inst_0000005078,2024-03-26,cust_0000004392
inst_0000005079,2024-12-05,cust_0000004393
inst_0000005080,2024-09-27,cust_0000004394
inst_0000005081,2024-09-20,cust_0000004395
inst_0000005082,2025-08-18,cust_0000004396
inst_0000005083,2025-08-18,cust_0000004396
inst_0000005084,2025-12-17,cust_0000004397
inst_0000005085,2025-01-10,cust_0000004398
inst_0000005086,2025-01-10,cust_0000004398
inst_0000005087,2024-11-16,cust_0000004399
inst_0000005088,2025-12-14,cust_0000004400
inst_0000005089,2025-04-25,cust_0000004401
inst_0000005090,2025-04-25,cust_0000004401
inst_0000005091,2024-07-31,cust_0000004402
inst_0000005092,2025-04-28,cust_0000004403
inst_0000005093,2025-04-30,cust_0000004404
inst_0000005094,2025-04-12,cust_0000004405
inst_0000005095,2025-04-12,cust_0000004405
inst_0000005096,2026-02-18,cust_0000004406
inst_0000005097,2026-02-24,cust_0000004407
inst_0000005098,2025-12-21,cust_0000004408
inst_0000005099,2026-02-18,cust_0000004409
inst_0000005100,2025-08-25,cust_0000004410
inst_0000005101,2024-01-05,cust_0000004411
inst_0000005102,2024-09-06,cust_0000004412
inst_0000005103,2025-03-12,cust_0000004413
inst_0000005104,2026-02-03,cust_0000004414
inst_0000005105,2026-04-10,cust_0000004415
inst_0000005106,2025-02-09,cust_0000004416
inst_0000005107,2026-01-27,cust_0000004417
inst_0000005108,2025-07-08,cust_0000004418
inst_0000005109,2025-07-08,cust_0000004418
inst_0000005110,2024-07-18,cust_0000004419
inst_0000005111,2024-04-29,cust_0000004420
inst_0000005112,2025-11-23,cust_0000004421
inst_0000005113,2025-11-24,cust_0000004422
inst_0000005114,2024-02-12,cust_0000004423
inst_0000005115,2024-05-11,cust_0000004424
inst_0000005116,2024-08-07,cust_0000004425
inst_0000005117,2024-08-07,cust_0000004425
inst_0000005118,2025-07-13,cust_0000004426
inst_0000005119,2024-01-21,cust_0000004427
inst_0000005120,2024-01-21,cust_0000004427
inst_0000005121,2024-06-09,cust_0000004428
inst_0000005122,2024-02-21,cust_0000004429
inst_0000005123,2024-05-02,cust_0000004430
inst_0000005124,2024-05-02,cust_0000004430
inst_0000005125,2024-04-10,cust_0000004431
inst_0000005126,2025-10-21,cust_0000004432
inst_0000005127,2025-10-23,cust_0000004433
inst_0000005128,2024-12-11,cust_0000004434
inst_0000005129,2024-12-03,cust_0000004435
inst_0000005130,2026-03-16,cust_0000004436
inst_0000005131,2025-12-09,cust_0000004437
inst_0000005132,2025-12-09,cust_0000004437
inst_0000005133,2025-10-25,cust_0000004438
inst_0000005134,2025-11-28,cust_0000004439
inst_0000005135,2026-04-29,cust_0000004440
inst_0000005136,2024-05-26,cust_0000004441
inst_0000005137,2024-05-18,cust_0000004442
inst_0000005138,2026-02-22,cust_0000004443
inst_0000005139,2025-06-20,cust_0000004444
inst_0000005140,2025-02-01,cust_0000004445
inst_0000005141,2025-06-13,cust_0000004446
inst_0000005142,2025-06-13,cust_0000004446
inst_0000005143,2025-03-10,cust_0000004447
inst_0000005144,2025-03-10,cust_0000004447
inst_0000005145,2026-02-01,cust_0000004448
inst_0000005146,2024-09-23,cust_0000004449
inst_0000005147,2025-08-03,cust_0000004450
inst_0000005148,2024-05-14,cust_0000004451
inst_0000005149,2024-05-14,cust_0000004451
inst_0000005150,2024-02-28,cust_0000004452
inst_0000005151,2024-07-28,cust_0000004453
inst_0000005152,2024-04-19,cust_0000004454
inst_0000005153,2024-10-18,cust_0000004455
inst_0000005154,2024-02-08,cust_0000004456
inst_0000005155,2024-02-08,cust_0000004456
inst_0000005156,2025-09-27,cust_0000004457
inst_0000005157,2026-02-14,cust_0000004458
inst_0000005158,2025-11-10,cust_0000004459
inst_0000005159,2024-06-28,cust_0000004460
inst_0000005160,2025-03-04,cust_0000004461
inst_0000005161,2024-08-24,cust_0000004462
inst_0000005162,2025-08-26,cust_0000004463
inst_0000005163,2024-04-17,cust_0000004464
inst_0000005164,2024-04-17,cust_0000004464
inst_0000005165,2026-03-20,cust_0000004465
inst_0000005166,2024-06-21,cust_0000004466
inst_0000005167,2025-11-06,cust_0000004467
inst_0000005168,2025-11-06,cust_0000004467
inst_0000005169,2024-06-21,cust_0000004468
inst_0000005170,2025-05-13,cust_0000004469
inst_0000005171,2025-09-26,cust_0000004470
inst_0000005172,2026-02-24,cust_0000004471
inst_0000005173,2025-07-01,cust_0000004472
inst_0000005174,2025-04-20,cust_0000004473
inst_0000005175,2025-09-04,cust_0000004474
inst_0000005176,2025-01-08,cust_0000004475
inst_0000005177,2023-12-22,cust_0000004476
inst_0000005178,2024-08-01,cust_0000004477
inst_0000005179,2025-04-11,cust_0000004478
inst_0000005180,2024-04-24,cust_0000004479
inst_0000005181,2025-03-06,cust_0000004480
inst_0000005182,2026-04-23,cust_0000004481
inst_0000005183,2026-03-23,cust_0000004482
inst_0000005184,2026-03-23,cust_0000004482
inst_0000005185,2025-12-01,cust_0000004483
inst_0000005186,2026-01-02,cust_0000004484
